episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
181, -2820.5033251717687, 2, 3.935239348007599, 141, 225556,                                             225556, 0.0, 90548.4296875
182, -2938.1603829991072, 2, 4.538172682994627, 164, 225720,                                             225720, 0.0, 91896.234375
183, -2378.6080000400543, 2, 4.571905568998773, 162, 225882,                                             225882, 0.0, 83384.3046875
184, -2792.148125629872, 2, 3.322345781009062, 117, 225999,                                             225999, 0.0, 96534.4609375
185, -3115.4669998176396, 3, 4.771778334994451, 174, 226173,                                             226173, 0.0, 157024.015625
186, -2268.127761244774, 3, 3.316786679002689, 118, 226291,                                             226291, 0.0, 96062.65625
187, -1787.454132437706, 3, 4.158896067994647, 154, 226445,                                             226445, 0.0, 94837.5
188, -1954.6010761745274, 2, 4.527181671001017, 158, 226603,                                             226603, 0.0, 109143.4453125
189, -2255.3330938071012, 2, 2.9642584079992957, 104, 226707,                                             226707, 0.0, 89043.921875
190, -2156.413820223883, 3, 3.118557456997223, 126, 226833,                                             226833, 0.0, 95234.3828125
191, -3377.193000415573, 2, 3.3375370019930415, 131, 226964,                                             226964, 0.0, 106994.5
192, -2799.639992545359, 3, 3.3482465900015086, 139, 227103,                                             227103, 0.0, 97838.3046875
193, -2017.2534280883847, 2, 2.7089054779935395, 102, 227205,                                             227205, 0.0, 99954.359375
194, -2326.845642775297, 2, 1.9361116799991578, 81, 227286,                                             227286, 0.0, 83196.015625
195, -2434.20939129591, 2, 2.5074236739892513, 97, 227383,                                             227383, 0.0, 87168.0859375
196, 2591.348881006241, 1, 1.345019140993827, 51, 227434,                                             227434, 0.0, 88632.078125
197, -2582.48307763692, 3, 1.9125731989915948, 70, 227504,                                             227504, 0.0, 101950.1015625
198, -2260.0155856087804, 3, 3.1204841260041576, 121, 227625,                                             227625, 0.0, 94303.34375
199, -3028.568539597094, 3, 3.7213229930057423, 143, 227768,                                             227768, 0.0, 104409.296875
200, -2492.870453618467, 2, 3.9552092969970545, 166, 227934,                                             227934, 0.0, 87905.3359375
201, -2503.2210988663137, 2, 3.4582619370048633, 116, 228050,                                             228050, 0.0, 101304.7578125
202, -2628.309201195836, 2, 3.923471285001142, 137, 228187,                                             228187, 0.0, 91127.828125
203, -2165.2440793565474, 2, 4.534758226989652, 161, 228348,                                             228348, 0.0, 106802.3515625
204, -2142.017523827497, 3, 4.535738560007303, 165, 228513,                                             228513, 0.0, 95211.0625
205, -2071.967020124197, 3, 3.7637441480037523, 131, 228644,                                             228644, 0.0, 102594.3125
206, -2620.216476198286, 2, 3.3212741970055504, 117, 228761,                                             228761, 0.0, 94468.359375
207, -2552.3587047611945, 2, 4.363612076995196, 157, 228918,                                             228918, 0.0, 98349.3515625
208, -2682.244352431968, 2, 4.319819088996155, 155, 229073,                                             229073, 0.0, 94901.4609375
209, -4572.3744029333175, 2, 8.953743951991783, 331, 229404,                                             229404, 0.0, 96791.296875
210, -2987.1040993947536, 3, 9.165985836996697, 383, 229787,                                             229787, 0.0, 124759.7890625
211, -2333.3981933631003, 3, 3.2975112479907693, 127, 229914,                                             229914, 0.0, 108239.4765625
212, -2514.7436043024063, 2, 2.940128925998579, 126, 230040,                                             230040, 0.0, 101826.140625
213, -1917.365089893341, 2, 2.9165361449995544, 110, 230150,                                             230150, 0.0, 115637.4296875
214, -2719.592586236482, 2, 4.525283691997174, 185, 230335,                                             230335, 0.0, 86079.90625
